dataset,model,method,image_id,target,sigma,repeat,seed,status,spearman,top10_jaccard,original_pred,perturbed_pred,prediction_preserved,original_target_score,perturbed_target_score,target_score_abs_delta,perturbation_mae_pixel,attribution_time_ms
imagenet,vgg16,ig,ILSVRC2012_val_00031295,237,0.005,1,6830589745658477501,valid,0.7604996771697408,0.49902912621359224,237,237,True,0.8723140358924866,0.8341244459152222,0.038189589977264404,0.003990218974649906,298.20471700031703
imagenet,vgg16,ig,ILSVRC2012_val_00031295,237,0.005,2,5572588514906466611,valid,0.7628972327726502,0.5066806785767902,237,237,True,0.8723140358924866,0.781984269618988,0.09032976627349854,0.003981485962867737,297.94173199979923
imagenet,vgg16,ig,ILSVRC2012_val_00031295,237,0.005,3,7784788833784456437,valid,0.7594260079648051,0.5087191822008419,237,237,True,0.8723140358924866,0.8573001027107239,0.015013933181762695,0.003984395414590836,298.60684099958235
imagenet,vgg16,ig,ILSVRC2012_val_00031295,237,0.005,4,205616704339721179,valid,0.7618255271620228,0.5087191822008419,237,237,True,0.8723140358924866,0.8633995652198792,0.008914470672607422,0.003989964723587036,298.0426540002554
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.002,0,2062959023804323395,valid,0.9690627240528275,0.8482504604051565,36,36,True,0.008956687524914742,0.008487189188599586,0.00046949833631515503,0.001590290805324912,298.6744869999711
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.002,1,1730914782129674652,valid,0.9690153614804058,0.8547403437442247,36,36,True,0.008956687524914742,0.008436323143541813,0.0005203643813729286,0.0015986295184120536,298.0199439998614
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.002,2,2230829393384523700,valid,0.9708170511615792,0.8482504604051565,36,36,True,0.008956687524914742,0.008462929166853428,0.0004937583580613136,0.001593650784343481,298.167426999953
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.002,3,2370168859087342904,valid,0.968970874359185,0.8401173450678401,36,36,True,0.008956687524914742,0.008748018182814121,0.00020866934210062027,0.0015901527367532253,298.5777710000548
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.002,4,9172714801131829905,valid,0.9697449859399947,0.8458708846790509,36,36,True,0.008956687524914742,0.009061368182301521,0.00010468065738677979,0.0015974178677424788,297.9615549998016
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.005,0,2062959023804323395,valid,0.8965373951923047,0.7161422708618331,36,36,True,0.008956687524914742,0.008000101894140244,0.000956585630774498,0.003975726664066315,298.07592899987867
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.005,1,1730914782129674652,valid,0.8966510316040528,0.7149692412850308,36,36,True,0.008956687524914742,0.007675467990338802,0.0012812195345759392,0.003996573854237795,298.63131000001886
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.005,2,2230829393384523700,valid,0.8996799285644145,0.7208504801097394,36,36,True,0.008956687524914742,0.008385688066482544,0.0005709994584321976,0.003984126728028059,298.16838199985796
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.005,3,2370168859087342904,valid,0.898128724733459,0.7120436711020129,36,36,True,0.008956687524914742,0.009360087104141712,0.00040339957922697067,0.00397538160905242,298.1407809998018
imagenet,vgg16,ig,ILSVRC2012_val_00004300,330,0.005,4,9172714801131829905,valid,0.8989192976719558,0.7146762344097044,36,36,True,0.008956687524914742,0.009566331282258034,0.0006096437573432922,0.003993544261902571,298.1282419996205
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.002,0,8693357588706766936,valid,0.9218444875765295,0.7300465436993622,140,140,True,0.9977737069129944,0.9978243112564087,5.060434341430664e-05,0.001594050438143313,298.0302500000107
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.002,1,7795033858281793546,valid,0.9217717832327155,0.732136693130825,140,140,True,0.9977737069129944,0.9977312684059143,4.2438507080078125e-05,0.001598520902916789,298.42017099963414
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.002,2,2820880621722301505,valid,0.922021347432533,0.7291523087525844,140,140,True,0.9977737069129944,0.997700035572052,7.367134094238281e-05,0.0015923784812912345,298.62537600001815
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.002,3,9156189342167126515,valid,0.9235891678847642,0.7264751419232754,140,140,True,0.9977737069129944,0.9979193806648254,0.0001456737518310547,0.0015983044868335128,297.9845260001639
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.002,4,2817173590254193893,valid,0.9234984258913755,0.7252879491146639,140,140,True,0.9977737069129944,0.997944176197052,0.0001704692840576172,0.001594396075233817,298.03807300004337
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.005,0,8693357588706766936,valid,0.7686819563127205,0.5399723799294154,140,140,True,0.9977737069129944,0.9984065890312195,0.0006328821182250977,0.003985125571489334,298.9221120001275
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.005,1,7795033858281793546,valid,0.7730730291497218,0.543050430504305,140,140,True,0.9977737069129944,0.9981966614723206,0.0004229545593261719,0.003996301908046007,297.96095099982267
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.005,2,2820880621722301505,valid,0.7745021876056911,0.5521187751314568,140,140,True,0.9977737069129944,0.998115062713623,0.0003413558006286621,0.003980946261435747,298.12348699988434
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.005,3,9156189342167126515,valid,0.7718457798394468,0.5373774509803921,140,140,True,0.9977737069129944,0.9984891414642334,0.0007154345512390137,0.0039957608096301556,298.52136999988943
imagenet,vgg16,ig,ILSVRC2012_val_00007011,140,0.005,4,2817173590254193893,valid,0.7741256243936024,0.5456645618358232,140,140,True,0.9977737069129944,0.9986862540245056,0.0009125471115112305,0.003985989838838577,298.0435659997056
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.002,0,4154338444683056573,valid,0.9563858325408093,0.7975998567078632,381,381,True,0.9006558656692505,0.9096230864524841,0.008967220783233643,0.0015822736313566566,298.81717499984006
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.002,1,8968172922966999441,valid,0.9569415418388498,0.803090190441969,381,381,True,0.9006558656692505,0.9017003774642944,0.0010445117950439453,0.0015844737645238638,298.17138899989004
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.002,2,4537400942497270551,valid,0.9556513542655788,0.7892672490640043,381,381,True,0.9006558656692505,0.9089563488960266,0.008300483226776123,0.0015869915951043367,298.14749800016216
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.002,3,650350537098486573,valid,0.9555823628799796,0.7975998567078632,381,381,True,0.9006558656692505,0.9127999544143677,0.012144088745117188,0.0015827693277969956,298.2021969996822
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.002,4,4634637524913072090,valid,0.954697881387924,0.7975998567078632,381,381,True,0.9006558656692505,0.8977485299110413,0.0029073357582092285,0.001579690258949995,298.8093569997545
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.005,0,4154338444683056573,valid,0.8698272649654818,0.636927091828413,381,381,True,0.9006558656692505,0.925889790058136,0.025233924388885498,0.003944521304219961,298.2023869999466
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.005,1,8968172922966999441,valid,0.8721375515316826,0.6444371620514501,381,381,True,0.9006558656692505,0.9085099697113037,0.007854104042053223,0.0039505683816969395,298.3434100001432
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.005,2,4537400942497270551,valid,0.8689650882339071,0.6347939403811695,381,381,True,0.9006558656692505,0.9231110215187073,0.022455155849456787,0.003956777509301901,298.75627299998087
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.005,3,650350537098486573,valid,0.869890790004404,0.6390658174097664,381,381,True,0.9006558656692505,0.9303796291351318,0.029723763465881348,0.003946382086724043,298.17811399971106
imagenet,vgg16,ig,ILSVRC2012_val_00008228,381,0.005,4,4634637524913072090,valid,0.8692434077308857,0.6422844051710032,381,381,True,0.9006558656692505,0.8993023633956909,0.0013535022735595703,0.003938153851777315,298.1241819998104
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.002,0,2689331499638741690,valid,0.8750318705310336,0.6441677588466579,732,732,True,0.8496047258377075,0.877448320388794,0.027843594551086426,0.001597630325704813,298.010856000019
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.002,1,8580294959909415158,valid,0.8768436302984859,0.6310742727124979,732,732,True,0.8496047258377075,0.8774119019508362,0.027807176113128662,0.0015994274290278554,298.08812600003876
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.002,2,9114965582325127640,valid,0.8756893411889799,0.634527687296417,732,732,True,0.8496047258377075,0.8517752289772034,0.0021705031394958496,0.0015923782484605908,298.56277799990494
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.002,3,6003814197834614244,valid,0.8772753147652185,0.6390658174097664,732,732,True,0.8496047258377075,0.864403247833252,0.014798521995544434,0.0016018679598346353,298.19682800007286
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.002,4,2271394598789847604,valid,0.873479677791282,0.6292207792207792,732,732,True,0.8496047258377075,0.8678802847862244,0.018275558948516846,0.0015963853802531958,298.1944990001466
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.005,0,2689331499638741690,valid,0.6644766386517441,0.4215297450424929,732,732,True,0.8496047258377075,0.9291949272155762,0.07959020137786865,0.003991495352238417,298.0977250003889
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.005,1,8580294959909415158,valid,0.6612878636173534,0.4117316078210719,732,732,True,0.8496047258377075,0.938241183757782,0.08863645792007446,0.003996087703853846,298.1307509999169
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.005,2,9114965582325127640,valid,0.6592368347164375,0.4129241165704632,732,732,True,0.8496047258377075,0.9077006578445435,0.05809593200683594,0.003978316206485033,298.11627200024304
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.005,3,6003814197834614244,valid,0.6608230560738326,0.41871642635001416,732,732,True,0.8496047258377075,0.9068734049797058,0.05726867914199829,0.004002221394330263,298.0538679998972
imagenet,vgg16,ig,ILSVRC2012_val_00016006,732,0.005,4,2271394598789847604,valid,0.6586681811429793,0.41014472390051987,732,732,True,0.8496047258377075,0.9216551780700684,0.07205045223236084,0.003988306038081646,298.7374680001267
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.002,0,270999366333867741,valid,0.937278312174416,0.7659686785148689,254,254,True,0.9831565022468567,0.9830108880996704,0.0001456141471862793,0.0015855772653594613,298.03151299984165
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.002,1,6483725595163808915,valid,0.9377515579784645,0.7816438842535062,254,254,True,0.9831565022468567,0.9826686382293701,0.00048786401748657227,0.001587364124134183,298.97820999985925
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.002,2,4939728852732550403,valid,0.9392633180722272,0.7769121813031161,254,254,True,0.9831565022468567,0.9851365089416504,0.001980006694793701,0.0015851532807573676,298.06942200002595
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.002,3,4468478742456119862,valid,0.9383172782272738,0.7653474054529463,254,254,True,0.9831565022468567,0.9836766719818115,0.000520169734954834,0.0015870233764871955,298.17389599975286
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.002,4,2390165699526937601,valid,0.9394907963844782,0.7662794790566702,254,254,True,0.9831565022468567,0.9810366630554199,0.0021198391914367676,0.0015850361669436097,298.6994689999847
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.005,0,270999366333867741,valid,0.8135073850269035,0.5996174689193497,254,254,True,0.9831565022468567,0.9835941195487976,0.00043761730194091797,0.003958440851420164,298.2441710000785
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.005,1,6483725595163808915,valid,0.8137366261723907,0.6065311349447735,254,254,True,0.9831565022468567,0.9820569753646851,0.0010995268821716309,0.003962662070989609,298.096127000008
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.005,2,4939728852732550403,valid,0.8177184589728903,0.6034510305160569,254,254,True,0.9831565022468567,0.986895740032196,0.0037392377853393555,0.003957195673137903,298.70264200008023
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.005,3,4468478742456119862,valid,0.8127033563013277,0.598343685300207,254,254,True,0.9831565022468567,0.9861499667167664,0.002993464469909668,0.003962239250540733,298.06492499983506
imagenet,vgg16,ig,ILSVRC2012_val_00023543,254,0.005,4,2390165699526937601,valid,0.8164049012229776,0.5942811755361398,254,254,True,0.9831565022468567,0.977959930896759,0.005196571350097656,0.003957102075219154,298.09465599964824
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.002,0,7881334844864196200,valid,0.9095265422010436,0.7637961335676625,89,89,True,1.0,1.0,0.0,0.0015961549943313003,298.5954480000146
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.002,1,8223420927206424359,valid,0.904825074465607,0.7665903890160183,89,89,True,1.0,1.0,0.0,0.0015987470978870988,298.14901100007773
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.002,2,2108301894708548545,valid,0.9071067283671109,0.7631763879128601,89,89,True,1.0,1.0,0.0,0.0015986390644684434,298.00208100004966
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.002,3,2944429311875253943,valid,0.905352009537304,0.7700176366843033,89,89,True,1.0,1.0,0.0,0.0015947187785059214,298.81692400022075
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.002,4,7481385728545187894,valid,0.9030828529315587,0.7684581497797357,89,89,True,1.0,1.0,0.0,0.0015940481098368764,298.0937920001452
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.005,0,7881334844864196200,valid,0.7476600198905309,0.5996174689193497,89,89,True,1.0,1.0,0.0,0.00399034982547164,298.16781299996364
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.005,1,8223420927206424359,valid,0.745914744346718,0.5980891719745223,89,89,True,1.0,1.0,0.0,0.003996758721768856,299.1742300000624
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.005,2,2108301894708548545,valid,0.746992998067148,0.5945344772799491,89,89,True,1.0,1.0,0.0,0.0039965626783668995,298.2249619999493
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.005,3,2944429311875253943,valid,0.7405358931286531,0.5973261180964508,89,89,True,1.0,1.0,0.0,0.003986770287156105,298.53609300016615
imagenet,vgg16,ig,ILSVRC2012_val_00023347,89,0.005,4,7481385728545187894,valid,0.7422554686742648,0.5909955611921369,89,89,True,1.0,1.0,0.0,0.003985045477747917,298.6181609999221
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.002,0,7969622713620301542,valid,0.9694464000726398,0.8540550526510253,270,273,False,0.00012064619659213349,0.00011190229270141572,8.743903890717775e-06,0.0015855306992307305,302.1007339998505
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.002,1,7338576340922310673,valid,0.9672326119947247,0.8401173450678401,270,270,True,0.00012064619659213349,0.0001299440918955952,9.2978953034617e-06,0.0015879531856626272,298.7749570002052
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.002,2,3200603612045899266,valid,0.9681672848503687,0.850977499077831,270,273,False,0.00012064619659213349,0.00012860781862400472,7.96162203187123e-06,0.001583081902936101,298.0322020002859
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.002,3,9145090093729942847,valid,0.9686617588243986,0.84688995215311,270,104,False,0.00012064619659213349,0.00012646077084355056,5.814574251417071e-06,0.0015829205513000488,298.2668449999437
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.002,4,2178187931079052202,valid,0.9661394916837444,0.8499539170506912,270,270,True,0.00012064619659213349,0.00012731114111375064,6.664944521617144e-06,0.0015812442870810628,298.09822600009284
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.005,0,7969622713620301542,valid,0.897152355491756,0.7196710075394106,270,270,True,0.00012064619659213349,0.00015077291755005717,3.012672095792368e-05,0.003959124442189932,298.8047280000501
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.005,1,7338576340922310673,valid,0.8911762085610598,0.6918408631153068,270,104,False,0.00012064619659213349,0.0001927809207700193,7.21347241778858e-05,0.003965461160987616,298.226522999812
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.005,2,3200603612045899266,valid,0.8999293627782978,0.717904827114002,270,104,False,0.00012064619659213349,0.00017237314023077488,5.172694363864139e-05,0.003952908795326948,298.2032450004226
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.005,3,9145090093729942847,valid,0.8968143072155831,0.704483695652174,270,104,False,0.00012064619659213349,0.00017907506844494492,5.8428871852811426e-05,0.0039524477906525135,298.6659349999172
imagenet,vgg16,ig,ILSVRC2012_val_00011253,363,0.005,4,2178187931079052202,valid,0.8977205644382896,0.7065124978745111,270,270,True,0.00012064619659213349,0.00015070376684889197,3.005757025675848e-05,0.0039482819847762585,298.19655800019973
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.002,0,1240890485581281775,valid,0.9796474326559705,0.8540550526510253,17,17,True,0.8944293856620789,0.8989747762680054,0.004545390605926514,0.0015989053063094616,10.04046699972605
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.002,1,7809966714089166156,valid,0.9733575957630396,0.8850488354620586,17,17,True,0.8944293856620789,0.8967803716659546,0.0023509860038757324,0.001598738832399249,10.059332999844628
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.002,2,594568608699110832,valid,0.9653798009346782,0.8547403437442247,17,17,True,0.8944293856620789,0.9155604839324951,0.02113109827041626,0.0015992106636986136,10.066688999813778
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.002,3,8272835477805138346,valid,0.9824135768164922,0.8950151057401813,17,17,True,0.8944293856620789,0.9118202924728394,0.017390906810760498,0.0015952984103932977,10.072098999899026
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.002,4,5588988483984321074,valid,0.9807086479765856,0.8450652453593089,17,17,True,0.8944293856620789,0.9007542133331299,0.006324827671051025,0.0015943965408951044,10.075654000047507
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.005,0,1240890485581281775,valid,0.8019959920297056,0.7159945317840055,17,17,True,0.8944293856620789,0.9157871007919312,0.021357715129852295,0.003996922168880701,10.06768999968699
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.005,1,7809966714089166156,valid,0.8971558472137088,0.7097378277153558,17,17,True,0.8944293856620789,0.9150027632713318,0.02057337760925293,0.003996476996690035,10.056312999950023
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.005,2,594568608699110832,valid,0.8171094893376978,0.694983955412937,17,17,True,0.8944293856620789,0.9353545904159546,0.04092520475387573,0.003997646272182465,10.05438900028821
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.005,3,8272835477805138346,valid,0.9268491258981106,0.744654962628194,17,17,True,0.8944293856620789,0.9275123476982117,0.03308296203613281,0.003987786825746298,10.16540199998417
imagenet,vgg16,gradcam,ILSVRC2012_val_00012132,17,0.005,4,5588988483984321074,valid,0.8879673063496191,0.6905202896110456,17,17,True,0.8944293856620789,0.9125686883926392,0.018139302730560303,0.003985461313277483,10.097189000134676
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.002,0,2495375757937344332,valid,0.8592442523053376,0.6689391420019953,251,251,True,7.059310974000255e-06,7.06422315488453e-06,4.912180884275585e-09,0.001592604094184935,10.06316400025753
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.002,1,8258382046345720994,valid,0.9105016836080335,0.10002790178571429,251,251,True,7.059310974000255e-06,7.187796654761769e-06,1.2848568076151423e-07,0.001592768239788711,10.068113999750494
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.002,2,1986566169149637064,valid,0.9105195033959564,0.10002790178571429,251,251,True,7.059310974000255e-06,5.483858330990188e-06,1.5754526430100668e-06,0.001594298635609448,10.065130999919347
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.002,3,781331182807300414,valid,0.9105105656323109,0.10002790178571429,251,251,True,7.059310974000255e-06,6.340790150716202e-06,7.185208232840523e-07,0.0015953154070302844,10.066729999834934
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.002,4,821512256087617785,valid,0.8730524501884451,0.8659602156534671,251,251,True,7.059310974000255e-06,5.286423402139917e-06,1.7728875718603376e-06,0.0015968169318512082,10.097673000018403
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.005,0,2495375757937344332,valid,0.7621584194193379,0.6646766169154229,251,251,True,7.059310974000255e-06,7.543312221969245e-06,4.840012479689904e-07,0.003977824002504349,10.069702000237157
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.005,1,8258382046345720994,valid,0.9186315310593548,0.7627327010888655,251,251,True,7.059310974000255e-06,7.147987616917817e-06,8.867664291756228e-08,0.0039786482229828835,10.068014999887964
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.005,2,1986566169149637064,valid,0.7920946963776473,0.6354896529248819,251,251,True,7.059310974000255e-06,3.725579517777078e-06,3.333731456223177e-06,0.003982102498412132,10.05960500015135
imagenet,vgg16,gradcam,ILSVRC2012_val_00000140,558,0.005,3,781331182807300414,valid,0.912196119557498,0.7567378368918446,251,251,True,7.059310974000255e-06,6.304327598627424e-06,7.549833753728308e-07,0.003985240124166012,10.065595000014582
